month,borough,trip_type,route_id,period,number_of_customers,additional_bus_stop_time,additional_travel_time,customer_journey_time_performance
2021-10-01,Queens,LCL/LTD,Q110,Off-Peak,40964.035,2.6424274,2.3711677,0.6232777
2021-10-01,Queens,LCL/LTD,Q110,Peak,32253.895,3.0879238,2.9406655,0.52873933
2021-10-01,Queens,LCL/LTD,Q111,Off-Peak,111037.4,1.8367827,0.26215506,0.77131635
2021-10-01,Queens,LCL/LTD,Q111,Peak,71332.336,2.070956,0.6025021,0.71534044
2021-10-01,Queens,LCL/LTD,Q112,Off-Peak,50403.434,3.8132074,2.84394,0.5299477
2021-10-01,Queens,LCL/LTD,Q112,Peak,37878.926,3.714993,2.8556898,0.5187102
2021-10-01,Queens,LCL/LTD,Q113,Off-Peak,28454.752,3.117064,3.9944715,0.53468525
2021-10-01,Queens,LCL/LTD,Q113,Peak,20889.947,2.9170454,3.0054357,0.54083735
2021-10-01,Queens,LCL/LTD,Q114,Off-Peak,59416.605,7.7983055,1.1545717,0.6025044
2021-10-01,Queens,LCL/LTD,Q114,Peak,33545.75,4.5071583,0.63316745,0.5791139
2021-10-01,Queens,LCL/LTD,Q12,Off-Peak,62842.715,1.4416208,-0.37599874,0.80117077
2021-10-01,Queens,LCL/LTD,Q12,Peak,37652.78,1.4375154,-0.07272873,0.77660143
2021-10-01,Queens,LCL/LTD,Q13,Off-Peak,52245.777,1.6099902,1.096623,0.7378493
2021-10-01,Queens,LCL/LTD,Q13,Peak,32074.371,2.1912649,1.0627888,0.6811369
2021-10-01,Queens,LCL/LTD,Q15,Off-Peak,18520.742,2.5209496,-0.38382858,0.82102424
2021-10-01,Queens,LCL/LTD,Q15,Peak,13314.012,1.6948304,0.02294221,0.77848953
2021-10-01,Queens,LCL/LTD,Q15A,Off-Peak,20643.215,2.704283,-0.45500934,0.8066556
2021-10-01,Queens,LCL/LTD,Q15A,Peak,15000.179,2.0085146,-0.045486905,0.76839787
2021-10-01,Queens,LCL/LTD,Q16,Off-Peak,20455.9,1.7602445,0.860192,0.8124009
2021-10-01,Queens,LCL/LTD,Q16,Peak,15940.973,1.2475681,0.9893206,0.7806575
2021-10-01,Queens,LCL/LTD,Q17,Off-Peak,88987.625,1.7586602,0.9773256,0.72187644
2021-10-01,Queens,LCL/LTD,Q17,Peak,55657.824,1.9680383,1.6507642,0.65146875
2021-10-01,Queens,LCL/LTD,Q18,Off-Peak,61658.496,2.8844287,1.9922955,0.6237115
2021-10-01,Queens,LCL/LTD,Q18,Peak,47973.094,3.1635516,2.2256265,0.5573555
2021-10-01,Queens,LCL/LTD,Q19,Off-Peak,28683.225,3.862153,2.1791768,0.55686724
2021-10-01,Queens,LCL/LTD,Q19,Peak,20632.219,5.230239,2.6604173,0.49914327
2021-10-01,Queens,LCL/LTD,Q2,Off-Peak,40317.96,1.5598094,0.68380105,0.77415264
2021-10-01,Queens,LCL/LTD,Q2,Peak,23341.012,1.7576661,0.90071976,0.7413972
2021-10-01,Queens,LCL/LTD,Q20A,Off-Peak,45225.836,2.0466022,-1.0415459,0.79703474
2021-10-01,Queens,LCL/LTD,Q20A,Peak,25477.7,2.0387173,-0.63540405,0.7571287
2021-10-01,Queens,LCL/LTD,Q20B,Off-Peak,36424.492,1.5584242,-1.0560505,0.8110065
2021-10-01,Queens,LCL/LTD,Q20B,Peak,24007.861,1.8485228,-0.5045232,0.7700624
2021-10-01,Queens,LCL/LTD,Q21,Off-Peak,17144.973,3.8681548,-0.17775483,0.7542291
2021-10-01,Queens,LCL/LTD,Q21,Peak,8687.984,3.622057,-0.22545673,0.7654665
2021-10-01,Queens,LCL/LTD,Q22,Off-Peak,67570.25,2.5193174,1.3762327,0.6639421
2021-10-01,Queens,LCL/LTD,Q22,Peak,37165.25,3.0655086,2.7630327,0.5472229
2021-10-01,Queens,LCL/LTD,Q23,Off-Peak,126910.24,2.4144478,2.1311333,0.6154735
2021-10-01,Queens,LCL/LTD,Q23,Peak,91335.73,3.0342507,2.1589282,0.5645457
2021-10-01,Queens,LCL/LTD,Q24,Off-Peak,57756.86,5.3125978,1.071573,0.562903
2021-10-01,Queens,LCL/LTD,Q24,Peak,36907.89,4.716054,1.4211757,0.5529731
2021-10-01,Queens,LCL/LTD,Q25,Off-Peak,118053.27,2.0826395,0.86475325,0.7129536
2021-10-01,Queens,LCL/LTD,Q25,Peak,93269.7,2.2323349,0.81451416,0.68255866
2021-10-01,Queens,LCL/LTD,Q26,Off-Peak,3705.6,1.7763414,-0.68524146,0.8658394
2021-10-01,Queens,LCL/LTD,Q26,Peak,5791.599,1.267122,-0.0030918967,0.8315934
2021-10-01,Queens,LCL/LTD,Q27,Off-Peak,131188.62,1.3124335,1.1093805,0.7535374
2021-10-01,Queens,LCL/LTD,Q27,Peak,81816.91,1.6034113,1.2826681,0.7143386
2021-10-01,Queens,LCL/LTD,Q28,Off-Peak,58091.984,1.3798732,0.9308824,0.7659547
2021-10-01,Queens,LCL/LTD,Q28,Peak,37699.953,1.3278418,0.8234591,0.7721464
2021-10-01,Queens,LCL/LTD,Q29,Off-Peak,39882.5,3.3781288,1.8646884,0.631849
2021-10-01,Queens,LCL/LTD,Q29,Peak,27472.469,2.8576448,2.2795491,0.57368886
2021-10-01,Queens,LCL/LTD,Q3,Off-Peak,65190.332,2.9278073,1.9026834,0.60116774
2021-10-01,Queens,LCL/LTD,Q3,Peak,35234.18,2.94796,2.3545454,0.5641368
2021-10-01,Queens,LCL/LTD,Q30,Off-Peak,41312.195,1.6673425,1.5311372,0.7096847
2021-10-01,Queens,LCL/LTD,Q30,Peak,27728.934,2.3640726,1.9352065,0.6330274
2021-10-01,Queens,LCL/LTD,Q31,Off-Peak,24355.645,2.0840666,1.8752232,0.67563844
2021-10-01,Queens,LCL/LTD,Q31,Peak,20409.484,2.9064763,2.1958747,0.59254277
2021-10-01,Queens,LCL/LTD,Q32,Off-Peak,79255.65,2.2203434,0.7955606,0.6860481
2021-10-01,Queens,LCL/LTD,Q32,Peak,47890.504,2.3702884,1.4632449,0.624039
2021-10-01,Queens,LCL/LTD,Q33,Off-Peak,53587.035,2.076676,2.6954372,0.61399955
2021-10-01,Queens,LCL/LTD,Q33,Peak,33279.895,3.1704788,3.806237,0.47496915
2021-10-01,Queens,LCL/LTD,Q34,Off-Peak,47233.234,2.2369914,1.3905432,0.67965966
2021-10-01,Queens,LCL/LTD,Q34,Peak,21005.44,2.2844234,1.3308393,0.68724763
2021-10-01,Queens,LCL/LTD,Q35,Off-Peak,24448.293,2.7582142,0.52489305,0.74006003
2021-10-01,Queens,LCL/LTD,Q35,Peak,18442.096,1.7981898,0.6798843,0.72995305
2021-10-01,Queens,LCL/LTD,Q36,Off-Peak,42193.9,1.5855869,1.0579443,0.7691973
2021-10-01,Queens,LCL/LTD,Q36,Peak,28343.65,1.5677371,1.5342954,0.71741676
2021-10-01,Queens,LCL/LTD,Q38,Off-Peak,56745.32,3.440913,1.4332769,0.66527605
2021-10-01,Queens,LCL/LTD,Q38,Peak,47296.043,3.277189,1.6216639,0.5978815
2021-10-01,Queens,LCL/LTD,Q39,Off-Peak,26622.73,3.3078043,2.2827451,0.5537132
2021-10-01,Queens,LCL/LTD,Q39,Peak,22199.219,3.8605034,2.9424698,0.4905003
2021-10-01,Queens,LCL/LTD,Q4,Off-Peak,63727.89,1.2691184,1.2001802,0.73458827
2021-10-01,Queens,LCL/LTD,Q4,Peak,40583.484,1.7557778,2.0034904,0.6534791
2021-10-01,Queens,LCL/LTD,Q40,Off-Peak,0.1429,2.5833333,-0.3,1
2021-10-01,Queens,LCL/LTD,Q41,Off-Peak,42062.08,4.665324,2.0983849,0.5895935
2021-10-01,Queens,LCL/LTD,Q41,Peak,35000.176,4.105838,2.4170353,0.51929516
2021-10-01,Queens,LCL/LTD,Q42,Off-Peak,6183.5312,1.6257117,-0.5635125,0.9095005
2021-10-01,Queens,LCL/LTD,Q42,Peak,6077.559,2.1318696,0.5347775,0.7728328
2021-10-01,Queens,LCL/LTD,Q43,Off-Peak,93954.88,1.6562461,0.7360891,0.74641633
2021-10-01,Queens,LCL/LTD,Q43,Peak,62868.4,2.1524043,1.0698775,0.68870115
2021-10-01,Queens,LCL/LTD,Q44+,Off-Peak,236.9713,0.11758038,1.8480752,0.7460241
2021-10-01,Queens,SBS,Q44+,Off-Peak,219849.34,1.5837839,-0.30480725,0.74139804
2021-10-01,Queens,LCL/LTD,Q44+,Peak,44.8478,0.59159875,5.277743,0.46059117
2021-10-01,Queens,SBS,Q44+,Peak,132649.39,2.0559473,0.34607184,0.6730248
2021-10-01,Queens,LCL/LTD,Q46,Off-Peak,107023.07,1.2859433,0.2930002,0.80464107
2021-10-01,Queens,LCL/LTD,Q46,Peak,83404.766,1.2880527,0.94030225,0.7632845
2021-10-01,Queens,LCL/LTD,Q47,Off-Peak,52448.754,2.7722669,1.5355942,0.63943166
2021-10-01,Queens,LCL/LTD,Q47,Peak,41370.15,2.975321,1.9336631,0.5835182
2021-10-01,Queens,LCL/LTD,Q48,Off-Peak,24100.47,3.3646083,3.0613194,0.52174497
2021-10-01,Queens,LCL/LTD,Q48,Peak,12584.863,5.404236,4.372128,0.410532
2021-10-01,Queens,LCL/LTD,Q49,Off-Peak,59185.504,2.1070838,1.9675527,0.6389848
2021-10-01,Queens,LCL/LTD,Q49,Peak,44933.793,2.6385767,3.300143,0.51784545
2021-10-01,Queens,LCL/LTD,Q5,Off-Peak,90996.52,1.682031,0.7435183,0.7418908
2021-10-01,Queens,LCL/LTD,Q5,Peak,54878.65,1.8829529,0.7332878,0.724999
2021-10-01,Queens,LCL/LTD,Q50,Off-Peak,44525.46,3.3675933,1.0608362,0.66079044
2021-10-01,Queens,LCL/LTD,Q50,Peak,26853.637,3.0142539,0.88803387,0.64216447
2021-10-01,Queens,SBS,Q52+,Off-Peak,1535.4506,-0.2649812,2.1150413,0.7742576
2021-10-01,Queens,SBS,Q52+,Peak,1148.135,0.53766567,2.499013,0.7322612
2021-10-01,Queens,SBS,Q53+,Off-Peak,148503.16,1.5951296,2.2496188,0.6267916
2021-10-01,Queens,SBS,Q53+,Peak,90085.88,1.4813048,2.7673037,0.59126055
2021-10-01,Queens,LCL/LTD,Q54,Off-Peak,88154.23,3.5595372,0.9324856,0.63555354
2021-10-01,Queens,LCL/LTD,Q54,Peak,53606.402,4.000322,1.4445622,0.5780835
2021-10-01,Queens,LCL/LTD,Q55,Off-Peak,51604.875,2.785968,1.3597118,0.6533192
2021-10-01,Queens,LCL/LTD,Q55,Peak,37106.26,3.0820446,1.692212,0.57811224
2021-10-01,Queens,LCL/LTD,Q56,Off-Peak,72117.41,3.8122523,1.0828829,0.6027421
2021-10-01,Queens,LCL/LTD,Q56,Peak,37620.703,4.6906595,1.6258956,0.5347853
2021-10-01,Queens,LCL/LTD,Q58,Off-Peak,224290.25,2.8783326,1.604057,0.61511046
2021-10-01,Queens,LCL/LTD,Q58,Peak,144194.27,3.7786212,2.9319048,0.500904
2021-10-01,Queens,LCL/LTD,Q59,Off-Peak,48877.445,5.463021,1.8766739,0.5529658
2021-10-01,Queens,LCL/LTD,Q59,Peak,39188.59,4.35165,2.1403558,0.5390481
2021-10-01,Queens,LCL/LTD,Q60,Off-Peak,290.8271,-0.925505,-1.7311025,0.87807053
2021-10-01,Queens,LCL/LTD,Q60,Peak,152.034,0.38208282,-1.9030137,0.8126544
2021-10-01,Queens,LCL/LTD,Q64,Off-Peak,56312.656,1.2042422,1.160168,0.7644164
2021-10-01,Queens,LCL/LTD,Q64,Peak,44689.066,1.5609595,2.4140131,0.6613286
2021-10-01,Queens,LCL/LTD,Q65,Off-Peak,161821.12,2.6120684,1.4287115,0.6383534
2021-10-01,Queens,LCL/LTD,Q65,Peak,108658.805,2.3439174,1.1768935,0.65810657
2021-10-01,Queens,LCL/LTD,Q66,Off-Peak,78142.3,2.5676343,1.1822872,0.66337705
2021-10-01,Queens,LCL/LTD,Q66,Peak,51405,2.7299755,2.169314,0.61822575
2021-10-01,Queens,LCL/LTD,Q67,Off-Peak,15800.961,2.2351463,1.4034733,0.7284839
2021-10-01,Queens,LCL/LTD,Q67,Peak,14843.533,3.451101,1.5434729,0.6062413
2021-10-01,Queens,LCL/LTD,Q69,Off-Peak,63782.32,1.9285139,0.42554742,0.73474926
2021-10-01,Queens,LCL/LTD,Q69,Peak,50191.473,2.3654904,0.7186281,0.6882548
2021-10-01,Queens,LCL/LTD,Q7,Off-Peak,14.599999,-0.44794524,0.72762555,0.8767123
2021-10-01,Queens,LCL/LTD,Q7,Peak,61.400402,1.157263,2.7921011,0.63273525
2021-10-01,Queens,SBS,Q70+,Off-Peak,36366.547,1.1625175,-2.0177963,0.81417465
2021-10-01,Queens,SBS,Q70+,Peak,11951.457,1.4954643,-0.5028323,0.70248985
2021-10-01,Queens,LCL/LTD,Q72,Off-Peak,59309.688,3.2902331,2.267414,0.59610105
2021-10-01,Queens,LCL/LTD,Q72,Peak,37260.33,3.0209126,3.569112,0.5167052
2021-10-01,Queens,LCL/LTD,Q76,Off-Peak,35103.555,2.6698887,0.56504333,0.731474
2021-10-01,Queens,LCL/LTD,Q76,Peak,23964.66,2.076995,0.6737058,0.7293202
2021-10-01,Queens,LCL/LTD,Q77,Off-Peak,36856.574,2.46096,0.80321866,0.723524
2021-10-01,Queens,LCL/LTD,Q77,Peak,28541.63,2.466754,0.5548829,0.704143
2021-10-01,Queens,LCL/LTD,Q8,Off-Peak,21.5473,0.37542096,2.4910583,0.76575255
2021-10-01,Queens,LCL/LTD,Q8,Peak,68.0027,0.28673807,2.8882887,0.7112835
2021-10-01,Queens,LCL/LTD,Q83,Off-Peak,67515.82,1.7706553,1.2957898,0.7105271
2021-10-01,Queens,LCL/LTD,Q83,Peak,44008.188,2.4522676,1.9185054,0.6199041
2021-10-01,Queens,LCL/LTD,Q84,Off-Peak,26606.293,1.6124034,0.4215551,0.7877532
2021-10-01,Queens,LCL/LTD,Q84,Peak,18327.002,1.725393,0.40050766,0.7423468
2021-10-01,Queens,LCL/LTD,Q85,Off-Peak,79239.48,1.9802845,0.9566017,0.70910984
2021-10-01,Queens,LCL/LTD,Q85,Peak,50293.89,2.4841273,1.6211075,0.621215
2021-10-01,Queens,LCL/LTD,Q88,Off-Peak,65748.49,2.1664736,2.0744698,0.63820463
2021-10-01,Queens,LCL/LTD,Q88,Peak,45274.734,2.279125,1.7253389,0.632236
2021-10-01,Queens,LCL/LTD,Q9,Off-Peak,12.499701,-0.24603043,1.3937004,0.8879973
2021-10-01,Queens,LCL/LTD,Q9,Peak,27.384,-0.2636194,2.628514,0.84844434
2021-10-01,Queens,EXP,QM1,Off-Peak,533.2,2.2267551,12.937204,0.24109152
2021-10-01,Queens,EXP,QM1,Peak,1847.2455,1.8841279,16.39834,0.14997038
2021-10-01,Queens,EXP,QM10,Off-Peak,403.9673,7.1791773,5.3065243,0.47190306
2021-10-01,Queens,EXP,QM10,Peak,1115.389,3.6322784,8.677406,0.26984686
2021-10-01,Queens,EXP,QM11,Off-Peak,695.92236,7.9130917,3.7644668,0.47982836
2021-10-01,Queens,EXP,QM11,Peak,1741.1674,10.196301,5.2669587,0.3093729
2021-10-01,Queens,EXP,QM12,Off-Peak,813.7399,6.4463396,7.690487,0.3704352
2021-10-01,Queens,EXP,QM12,Peak,2072.841,5.596492,11.060868,0.1698233
2021-10-01,Queens,EXP,QM15,Off-Peak,6727.4893,3.765744,3.2140834,0.55384004
2021-10-01,Queens,EXP,QM15,Peak,8736.408,2.5484576,9.95274,0.2730299
2021-10-01,Queens,EXP,QM16,Off-Peak,1537.2515,1.6350203,-1.9790605,0.7742191
2021-10-01,Queens,EXP,QM16,Peak,2361.1692,3.6496048,9.624043,0.29738256
2021-10-01,Queens,EXP,QM17,Off-Peak,1696.8225,6.78462,2.28531,0.5388582
2021-10-01,Queens,EXP,QM17,Peak,2654.9546,4.2157736,12.851439,0.21492729
2021-10-01,Queens,EXP,QM18,Off-Peak,477.4677,2.166868,4.6718082,0.47619346
2021-10-01,Queens,EXP,QM18,Peak,1404.2985,4.4988155,14.6498165,0.13628556
2021-10-01,Queens,EXP,QM2,Off-Peak,4572.055,5.771003,6.784806,0.4596748
2021-10-01,Queens,EXP,QM2,Peak,4188.8955,3.5848184,13.778193,0.3190777
2021-10-01,Queens,EXP,QM20,Off-Peak,3306.9678,6.0200334,4.0181727,0.54498214
2021-10-01,Queens,EXP,QM20,Peak,4826.0327,4.05755,7.1495852,0.45916736
2021-10-01,Queens,EXP,QM21,Off-Peak,958.4737,4.9352617,8.913097,0.28469032
2021-10-01,Queens,EXP,QM21,Peak,1208.3033,6.299564,12.330136,0.19181235
2021-10-01,Queens,EXP,QM24,Peak,354,2.3312619,0.37565905,0.6723164
2021-10-01,Queens,EXP,QM25,Off-Peak,315,3.4865608,-14.512804,0.8698413
2021-10-01,Queens,EXP,QM25,Peak,605,10.916088,7.361157,0.25950414
2021-10-01,Queens,EXP,QM3,Off-Peak,269.2,2.9670815,6.5213194,0.45319465
2021-10-01,Queens,EXP,QM3,Peak,730.95,2.6851473,17.337627,0.10520555
2021-10-01,Queens,EXP,QM31,Off-Peak,6.9993,4.71746,7.129365,0.42857143
2021-10-01,Queens,EXP,QM31,Peak,895.7444,2.7076507,17.076897,0.17419334
2021-10-01,Queens,EXP,QM32,Off-Peak,425.5808,5.743081,11.32485,0.47914332
2021-10-01,Queens,EXP,QM32,Peak,1983.4952,5.568559,11.036733,0.34806997
2021-10-01,Queens,EXP,QM34,Peak,341,2.6353374,4.108211,0.516129
2021-10-01,Queens,EXP,QM35,Off-Peak,1007.4003,4.3602557,12.463088,0.23175167
2021-10-01,Queens,EXP,QM35,Peak,1914.901,3.2040484,18.280624,0.1434009
2021-10-01,Queens,EXP,QM36,Off-Peak,119.334,1.645527,7.015838,0.3610329
2021-10-01,Queens,EXP,QM36,Peak,760.0049,2.5885859,17.33469,0.13203914
2021-10-01,Queens,EXP,QM4,Off-Peak,3467.01,7.954833,2.2068784,0.5511756
2021-10-01,Queens,EXP,QM4,Peak,2867.808,7.2476854,8.016504,0.29449224
2021-10-01,Queens,EXP,QM40,Off-Peak,328.8319,3.689604,4.0684743,0.6459735
2021-10-01,Queens,EXP,QM40,Peak,1054.5095,6.4504223,7.3194313,0.26283878
2021-10-01,Queens,EXP,QM42,Off-Peak,153.3986,1.0382078,5.179525,0.5873515
2021-10-01,Queens,EXP,QM42,Peak,1146.2999,3.3651552,8.85867,0.23279229
2021-10-01,Queens,EXP,QM44,Off-Peak,183.9166,2.1483529,2.7587452,0.51381934
2021-10-01,Queens,EXP,QM44,Peak,941.2825,3.7580166,6.6315246,0.32273275
2021-10-01,Queens,EXP,QM5,Off-Peak,6675.986,6.651355,9.871682,0.3101977
2021-10-01,Queens,EXP,QM5,Peak,5948.6636,3.7812953,18.806944,0.1101532
2021-10-01,Queens,EXP,QM6,Off-Peak,3559.7827,9.00887,13.130779,0.25931504
2021-10-01,Queens,EXP,QM6,Peak,3715.4827,5.2767715,17.41127,0.13502601
2021-10-01,Queens,EXP,QM7,Off-Peak,1080.1548,5.512959,10.557238,0.3812896
2021-10-01,Queens,EXP,QM7,Peak,1708.846,6.0284348,11.4368,0.18363212
2021-10-01,Queens,EXP,QM8,Off-Peak,594.25,6.4577003,4.9692454,0.40732014
2021-10-01,Queens,EXP,QM8,Peak,2169.4583,4.758264,14.517501,0.22682199
2021-10-01,Queens,EXP,X63,Off-Peak,2369.8499,2.7890248,7.9930835,0.30877662
2021-10-01,Queens,EXP,X63,Peak,3177.8472,3.451103,13.6043415,0.14126045
2021-10-01,Queens,EXP,X64,Off-Peak,1342.7621,2.9979446,4.256353,0.55359584
2021-10-01,Queens,EXP,X64,Peak,2028.1415,2.1224658,9.010705,0.27943367
2021-10-01,Queens,EXP,X68,Off-Peak,1384.2072,3.4160166,5.272635,0.4065342
2021-10-01,Queens,EXP,X68,Peak,3128.62,2.0045202,4.9939847,0.4151803
2021-10-01,Staten Island,LCL/LTD,S40,Off-Peak,41693.875,3.7384357,0.63327795,0.69191045
2021-10-01,Staten Island,LCL/LTD,S40,Peak,18691.11,2.967112,0.6509871,0.68415445
2021-10-01,Staten Island,LCL/LTD,S42,Off-Peak,4812.296,6.27752,0.16720073,0.72297186
2021-10-01,Staten Island,LCL/LTD,S42,Peak,4900.9966,3.7585952,1.1011977,0.67544466
2021-10-01,Staten Island,LCL/LTD,S44,Off-Peak,47272.117,3.7787066,0.95287204,0.6287534
2021-10-01,Staten Island,LCL/LTD,S44,Peak,21677.879,3.2956982,0.8709089,0.63847953
2021-10-01,Staten Island,LCL/LTD,S46,Off-Peak,57060.28,2.9485865,0.3604986,0.7045291
2021-10-01,Staten Island,LCL/LTD,S46,Peak,28362.63,3.2262936,0.47988838,0.66880316
2021-10-01,Staten Island,LCL/LTD,S48,Off-Peak,55457.81,3.6867602,0.551488,0.6893523
2021-10-01,Staten Island,LCL/LTD,S48,Peak,25701.56,3.6348388,1.1507657,0.6131388
2021-10-01,Staten Island,LCL/LTD,S51,Off-Peak,30227.662,3.4909286,0.5416055,0.70866156
2021-10-01,Staten Island,LCL/LTD,S51,Peak,17553.545,3.3287332,0.7094843,0.7018675
2021-10-01,Staten Island,LCL/LTD,S52,Off-Peak,27322.854,3.5002224,-0.36448434,0.761753
2021-10-01,Staten Island,LCL/LTD,S52,Peak,20295.576,3.956472,0.26272804,0.6678088
2021-10-01,Staten Island,LCL/LTD,S53,Off-Peak,78572.58,2.6050248,0.67701226,0.6876488
2021-10-01,Staten Island,LCL/LTD,S53,Peak,52488.9,2.7396898,0.76792455,0.66566104
2021-10-01,Staten Island,LCL/LTD,S54,Off-Peak,9566.05,4.6799173,1.730389,0.61993
2021-10-01,Staten Island,LCL/LTD,S54,Peak,6647.8716,7.8318405,1.9624312,0.46351784
2021-10-01,Staten Island,LCL/LTD,S55,Off-Peak,2968.7122,4.7668324,0.11512575,0.7172938
2021-10-01,Staten Island,LCL/LTD,S55,Peak,2005.8445,4.769218,-0.032832853,0.71585876
2021-10-01,Staten Island,LCL/LTD,S56,Off-Peak,4254.572,5.29162,0.82772946,0.7241295
2021-10-01,Staten Island,LCL/LTD,S56,Peak,3051.7473,6.0439196,1.0248655,0.6602016
2021-10-01,Staten Island,LCL/LTD,S57,Off-Peak,10671.941,4.810772,0.97483736,0.6876164
2021-10-01,Staten Island,LCL/LTD,S57,Peak,7794.0596,6.4692445,1.7083714,0.54791236
2021-10-01,Staten Island,LCL/LTD,S59,Off-Peak,25053.936,4.124557,0.8622269,0.6838631
2021-10-01,Staten Island,LCL/LTD,S59,Peak,16652.572,4.4222383,0.7634589,0.6261247
2021-10-01,Staten Island,LCL/LTD,S61,Off-Peak,25333.488,2.875858,0.8466695,0.6816148
2021-10-01,Staten Island,LCL/LTD,S61,Peak,10905.579,3.515031,1.1568165,0.6091271
2021-10-01,Staten Island,LCL/LTD,S62,Off-Peak,23044.125,2.6537023,0.5802634,0.7489415
2021-10-01,Staten Island,LCL/LTD,S62,Peak,9665.124,3.9968944,0.22754101,0.68875915
2021-10-01,Staten Island,LCL/LTD,S66,Off-Peak,8862.136,5.336586,0.18920386,0.70450205
2021-10-01,Staten Island,LCL/LTD,S66,Peak,8374.396,3.6423287,0.44651288,0.67903084
2021-10-01,Staten Island,LCL/LTD,S74,Off-Peak,43056.887,3.8181448,0.662845,0.6696061
2021-10-01,Staten Island,LCL/LTD,S74,Peak,24699.225,4.2578583,0.81902075,0.61518717
2021-10-01,Staten Island,LCL/LTD,S76,Off-Peak,34965.09,3.4311488,1.046143,0.6546802
2021-10-01,Staten Island,LCL/LTD,S76,Peak,20973.207,3.6921735,0.86045194,0.62635463
2021-10-01,Staten Island,LCL/LTD,S78,Off-Peak,54355.23,3.3944716,0.72162306,0.676114
2021-10-01,Staten Island,LCL/LTD,S78,Peak,30298.572,3.4257717,0.63533306,0.65799505
2021-10-01,Staten Island,SBS,S79+,Off-Peak,84884.43,2.4197633,1.1330297,0.6754004
2021-10-01,Staten Island,LCL/LTD,S79+,Off-Peak,471.0786,-0.63853246,0.96321625,0.83846325
2021-10-01,Staten Island,SBS,S79+,Peak,62639.754,2.2453978,1.0804043,0.6677618
2021-10-01,Staten Island,LCL/LTD,S81,Off-Peak,67.667,1.7283379,1.4495369,0.8694578
2021-10-01,Staten Island,LCL/LTD,S81,Peak,2631.0579,4.5673766,1.1422523,0.6674653
2021-10-01,Staten Island,LCL/LTD,S84,Off-Peak,871.28064,8.788442,2.5751925,0.56375706
2021-10-01,Staten Island,LCL/LTD,S84,Peak,2211.2766,9.678376,2.7056148,0.36871415
2021-10-01,Staten Island,LCL/LTD,S86,Off-Peak,220.71689,2.2588003,0.18623799,0.78964275
2021-10-01,Staten Island,LCL/LTD,S86,Peak,937.10266,4.184709,0.61062205,0.663623
2021-10-01,Staten Island,LCL/LTD,S89,Off-Peak,1449.0037,4.001554,-0.49923208,0.78812206
2021-10-01,Staten Island,LCL/LTD,S89,Peak,3240.6685,3.2248511,-0.085681014,0.77385575
2021-10-01,Staten Island,LCL/LTD,S90,Off-Peak,5420.199,6.6275473,0.88113123,0.6617635
2021-10-01,Staten Island,LCL/LTD,S90,Peak,8435.978,2.85744,1.9775997,0.56714165
2021-10-01,Staten Island,LCL/LTD,S91,Off-Peak,1603.3641,1.5908706,-1.1422976,0.81472856
2021-10-01,Staten Island,LCL/LTD,S91,Peak,4840.8237,2.8785267,0.21048242,0.67750895
2021-10-01,Staten Island,LCL/LTD,S92,Off-Peak,1082.8129,3.0227404,0.6954062,0.7009264
2021-10-01,Staten Island,LCL/LTD,S92,Peak,4656.798,2.4289105,0.80643165,0.7041816
2021-10-01,Staten Island,LCL/LTD,S93,Off-Peak,25138.96,3.0126586,-0.1546233,0.7105005
2021-10-01,Staten Island,LCL/LTD,S93,Peak,22172.186,3.3018734,0.6819766,0.6391435
2021-10-01,Staten Island,LCL/LTD,S94,Off-Peak,1874.7668,3.2915792,0.5405945,0.6763944
2021-10-01,Staten Island,LCL/LTD,S94,Peak,5816.672,4.2234735,1.1985192,0.6209269
2021-10-01,Staten Island,LCL/LTD,S96,Off-Peak,5436.354,4.180809,-0.5498695,0.6996727
2021-10-01,Staten Island,LCL/LTD,S96,Peak,9181.176,5.4462585,2.2958028,0.4724772
2021-10-01,Staten Island,LCL/LTD,S98,Off-Peak,5891.032,3.9595823,0.5215984,0.68471986
2021-10-01,Staten Island,LCL/LTD,S98,Peak,11182.595,3.0036876,1.7294388,0.60279584
2021-10-01,Staten Island,EXP,SIM1,Off-Peak,8830.889,1.8076979,3.0090013,0.5866691
2021-10-01,Staten Island,EXP,SIM1,Peak,13552.5,2.4998705,4.6214375,0.4862474
2021-10-01,Staten Island,EXP,SIM10,Off-Peak,10061.239,1.349295,-2.2783985,0.73763704
2021-10-01,Staten Island,EXP,SIM10,Peak,10850.035,1.8574198,2.1474304,0.5692334
2021-10-01,Staten Island,EXP,SIM11,Off-Peak,4224.241,2.4089491,-1.8015314,0.72902316
2021-10-01,Staten Island,EXP,SIM11,Peak,4774.6797,3.5384195,0.5804734,0.5656712
2021-10-01,Staten Island,EXP,SIM15,Off-Peak,3432.6685,2.2334132,0.039103802,0.733449
2021-10-01,Staten Island,EXP,SIM15,Peak,4695.7593,4.618894,1.1780283,0.53787994
2021-10-01,Staten Island,EXP,SIM1C,Off-Peak,28681.008,2.521188,0.6587845,0.6539885
2021-10-01,Staten Island,EXP,SIM1C,Peak,3431.5522,5.0890565,3.272584,0.46673375
2021-10-01,Staten Island,EXP,SIM2,Off-Peak,4965.9473,2.699118,5.070598,0.53057426
2021-10-01,Staten Island,EXP,SIM2,Peak,6056.059,3.586991,7.892099,0.321473
